Statement,Link,Date,Source,Label
The Obama Administration agreed to take thousands of illegal immigrants from Australia.,https://www.politifact.com/factchecks/2017/feb/02/donald-trump/trump-claims-obama-made-deal-take-thousands-illega/,2/2/2017 0:00,Donald Trump,half-true
"Says North Carolina gives taxpayer dollars to private schools but ""we really don’t know what these schools are doing or how they are performing.""",https://www.politifact.com/factchecks/2017/feb/02/roy-cooper/nc-gov-roy-cooper-says-private-school-vouchers-lac/,2/2/2017 0:00,Roy Cooper,half-true
"Says Neil Gorsuch ""comes down on the side of felons over gun safety.""",https://www.politifact.com/factchecks/2017/feb/02/nancy-pelosi/pelosis-misleading-claim-gorsuch-sides-felons-over/,2/2/2017 0:00,Nancy Pelosi,barely-true
"Says Mike Pence said that ""allowing rape victims to have abortions will lead to women trying to get raped.""",https://www.politifact.com/factchecks/2017/feb/02/blog-posting/mike-pence-did-not-say-women-would-seek-out-sexual/,2/2/2017 0:00,Bloggers,pants-fire
"Says that in Texas it’s ""already illegal to enter a bathroom to harm someone.""",https://www.politifact.com/factchecks/2017/feb/01/sylvia-garcia/half-true-senators-claim-its-already-illegal-enter/,2/1/2017 0:00,Sylvia Garcia,half-true
Wall Street comes out en masse with its money against House Democrats every election.,https://www.politifact.com/factchecks/2017/feb/01/nancy-pelosi/pelosi-overstates-wall-street-refusal-support-demo/,2/1/2017 0:00,Nancy Pelosi,barely-true
All of our taxpayers are paying roughly 22% of the U.N. budget.,https://www.politifact.com/factchecks/2017/feb/01/rob-portman/us-contribution-un-22-percent/,2/1/2017 0:00,Rob Portman,TRUE
"Says Donald Trump's abortion rule ""puts at risk 15 times more funding and millions more women and families ... than previous similar policies by Republican presidents.""",https://www.politifact.com/factchecks/2017/feb/01/jeanne-shaheen/yes-trumps-abortion-policy-puts-global-health-mone/,2/1/2017 0:00,Jeanne Shaheen,mostly-true
The chances of being killed by a refugee committing a terrorist act is 1 in 3.6 billion.,https://www.politifact.com/factchecks/2017/feb/01/ted-lieu/odds-youll-be-killed-terror-attack-america-refugee/,2/1/2017 0:00,Ted Lieu,mostly-true
The Taliban went after and murdered people identified in the Chelsea Manning leaks.,https://www.politifact.com/factchecks/2017/feb/01/john-mccain/mccain-says-taliban-murdered-people-because-chelse/,2/1/2017 0:00,John McCain,barely-true
"The Obama administration issued an ""11th-hour rule that entrenches federal family planning funding for Planned Parenthood.""",https://www.politifact.com/factchecks/2017/feb/01/joni-ernst/joni-ernst-target-describing-11th-hour-obama-rule-/,2/1/2017 0:00,Joni Ernst,mostly-true
Obamacare has failed.,https://www.politifact.com/factchecks/2017/feb/01/paul-ryan/paul-ryans-damning-claim-affordable-care-act-obama/,2/1/2017 0:00,Paul Ryan,barely-true
"The language that's part of the president's National Security Council memo ""is identical to the language"" used by President George W. Bush in 2001 and President Barack Obama in 2009.",https://www.politifact.com/factchecks/2017/jan/31/sean-spicer/spicers-misleading-claim-trumps-national-security-/,1/31/2017 0:00,Sean Spicer,barely-true
"Says ""Meryl Streep just got fired from a major project for lying about Trump.""",https://www.politifact.com/factchecks/2017/jan/31/blog-posting/no-meryl-streeps-anti-trump-rant-didnt-cost-her-ha/,1/31/2017 0:00,Bloggers,pants-fire
Says the Department of Homeland Security didn't request any hours of aerial surveillance for the U.S.-Mexico border from the Department of Defense for 2017.,https://www.politifact.com/factchecks/2017/jan/31/john-cornyn/texans-led-john-cornyn-claim-obama-administration-/,1/31/2017 0:00,John Cornyn,barely-true
"Says former President Barack Obama ""took similar action against Cuban refugees"" as President Donald Trump did in his executive order.",https://www.politifact.com/factchecks/2017/jan/31/mario-diaz-balart/trumps-immigration-ban-comparable-obamas-cuba-rule/,1/31/2017 0:00,Mario Diaz-Balart,FALSE
From the release of a child rapist from the Dominican Republican to that of an Italian drug smuggler Philadelphians have already been put in direct danger by Mayor Kenney’s policy of blocking local law enforcement from participating with federal immigration authorities.,https://www.politifact.com/factchecks/2017/jan/31/joe-defelice/phillys-sanctuary-city-status-putting-residents-da/,1/31/2017 0:00,Joe DeFelice,barely-true
The overwhelming majority of America’s elite universities they no longer require history majors to take a single course in American history.,https://www.politifact.com/factchecks/2017/jan/30/don-willett/don-willett-elite-universities-dont-require-us-his/,1/30/2017 0:00,Don Willett,mostly-true
Here's the fact: The No. 1 source of income into Mexico are Mexicans working here and sending the money back.,https://www.politifact.com/factchecks/2017/jan/30/kellyanne-conway/kellyanne-conway-incorrect-worker-remittances-mexi/,1/30/2017 0:00,Kellyanne Conway,FALSE
My policy is similar to what President Obama did in 2011 when he banned visas for refugees from Iraq for six months.,https://www.politifact.com/factchecks/2017/jan/30/donald-trump/why-comparing-trumps-and-obamas-immigration-restri/,1/30/2017 0:00,Donald Trump,barely-true
New York state law says you are alive when you begin to breathe.,https://www.politifact.com/factchecks/2017/jan/30/deborah-glick/new-yorks-definition-when-fetus-becomes-person/,1/30/2017 0:00,Deborah Glick,mostly-true
The various people who have in fact committed terrorist acts in this country from 9/11 on none of them came from any of the seven countries that are the subject of the president's executive order.,https://www.politifact.com/factchecks/2017/jan/29/jerrold-nadler/have-there-been-terrorist-attacks-post-911-countri/,1/29/2017 0:00,Jerrold Nadler,half-true
If you were a Muslim you could come in if you were a Christian it was impossible.,https://www.politifact.com/factchecks/2017/jan/29/donald-trump/no-evidence-trump-claim-it-was-impossible-syrian-c/,1/29/2017 0:00,Donald Trump,FALSE
Thirty years ago we were the most college-educated country on the globe. Today we are No. 11.,https://www.politifact.com/factchecks/2017/jan/27/andrew-cuomo/us-no-longer-has-highest-proportion-college-educat/,1/27/2017 0:00,Andrew Cuomo,half-true
"North Carolina could save ""literally tens of millions of dollars"" if it stopped prosecuting 16-year-olds as adults.",https://www.politifact.com/factchecks/2017/jan/27/duane-hall/raise-age-could-juvenile-justice-reform-save-north/,1/27/2017 0:00,Duane Hall,mostly-true
"Says Rex ""Tillerson won't divest from Exxon.""",https://www.politifact.com/factchecks/2017/jan/27/charles-schumer/chuck-schumer-wrongly-tweets-tillerson-wont-divest/,1/27/2017 0:00,Charles Schumer,pants-fire
"Says Barack ""Obama orders life-sized bronze statue of himself to be permanently installed in White House.""",https://www.politifact.com/factchecks/2017/jan/27/blog-posting/fake-news-theres-no-bronze-statue-president-barack/,1/27/2017 0:00,Bloggers,pants-fire
"Imitation dairy products often differ nutritionally from those they mimic and labeling them ""milk"" or ""cheese"" or ""yogurt"" is ""against the law.""",https://www.politifact.com/factchecks/2017/jan/27/tammy-baldwin/labeling-imitation-dairy-products-milk-or-cheese-o/,1/27/2017 0:00,Tammy Baldwin,mostly-true
A poll just came out on my inauguration speech. … People loved it. Loved and liked.,https://www.politifact.com/factchecks/2017/jan/26/donald-trump/donald-trumps-inaugural-speech-polled-well-not-wel/,1/26/2017 0:00,Donald Trump,mostly-true
"Says ICE and border patrol officers ""unanimously endorsed me for president.""",https://www.politifact.com/factchecks/2017/jan/26/donald-trump/trump-claims-unanimous-endorsement-ice-border-patr/,1/26/2017 0:00,Donald Trump,barely-true
"Says Barack Obama ""didn’t do executive orders in the beginning.""",https://www.politifact.com/factchecks/2017/jan/26/whoopi-goldberg/whoopi-goldberg-wrongly-says-obama-waited-least-co/,1/26/2017 0:00,Whoopi Goldberg,pants-fire
Here in Philadelphia murder has been steady — I mean — just terribly increasing.,https://www.politifact.com/factchecks/2017/jan/26/donald-trump/donald-trump-falsely-tells-gop-philly-homicides-ar/,1/26/2017 0:00,Donald Trump,FALSE
Not one dime of the tax cut that they are going to enact with the repeal of Obamacare will go to people who make under $200000.,https://www.politifact.com/factchecks/2017/jan/26/claire-mccaskill/claire-mccaskill-overstates-tax-impacts-repealing-/,1/26/2017 0:00,Claire McCaskill,barely-true
One hundred and ninety-four countries signed the Paris Agreement to control greenhouse gases. Our own voluntary agreement to accomplish the same goal — the Under2  MOU — has 165 signatories representing a billion people.,https://www.politifact.com/factchecks/2017/jan/26/jerry-brown/heres-what-you-need-know-about-californias-paris-a/,1/26/2017 0:00,Jerry Brown,mostly-true
About 30 percent of terrorists at Guantanamo Bay went back into battle. We know that a dozen or so killed Americans.,https://www.politifact.com/factchecks/2017/jan/25/cory-gardner/how-many-released-guantanamo-bay-prisoners-commit-/,1/25/2017 0:00,Cory Gardner,mostly-true
"Say George Soros's money ""went straight into the (Women’s March) protesters’ pockets.""",https://www.politifact.com/factchecks/2017/jan/25/blog-posting/pants-fire-george-soros-money-womens-march-protest/,1/25/2017 0:00,Bloggers,pants-fire
There's one (study) that came out of Pew in 2008 that showed 14 percent of people who voted were noncitizens.,https://www.politifact.com/factchecks/2017/jan/25/sean-spicer/sean-spicer-wrongly-uses-pew-study-bolster-claim-n/,1/25/2017 0:00,Sean Spicer,FALSE
"Says Betsy DeVos and her family ""have donated extensively to groups which promote the idea that students who identify as LGBT must undergo 'conversion' therapy.""",https://www.politifact.com/factchecks/2017/jan/25/mark-pocan/betsy-devos-backs-groups-say-lgbt-students-must-ge/,1/25/2017 0:00,Mark Pocan,barely-true
"There has been a ""dramatic expansion of the federal workforce in recent years.""",https://www.politifact.com/factchecks/2017/jan/25/sean-spicer/sean-spicers-claim-federal-workforce-has-expanded-/,1/24/2017 0:00,Sean Spicer,barely-true
In 2015 homicides increased by 17 percent in America’s 50 largest cities. That’s the largest increase in 25 years.,https://www.politifact.com/factchecks/2017/jan/24/donald-trump/donald-trumps-numbers-homicide-increase-are-solid/,1/24/2017 0:00,Donald Trump,mostly-true
"Twenty-seven percent of Californians almost 11 million ""were born in a foreign land.""",https://www.politifact.com/factchecks/2017/jan/24/jerry-brown/true-27-percent-californians-were-born-foreign-lan/,1/24/2017 0:00,Jerry Brown,TRUE
Some countries are contributing (peacekeeping) troops because they're making money off of them.,https://www.politifact.com/factchecks/2017/jan/24/nikki-haley/un-peacekeeping-money-maker/,1/24/2017 0:00,Nikki Haley,mostly-true
"Miami-Dade is ""the first community in the world to break the cycle of local transmission of the Zika virus.""",https://www.politifact.com/factchecks/2017/jan/24/carlos-gimenez/miami-dade-no-1-leader-breaking-local-zika-transmi/,1/24/2017 0:00,Carlos Gimenez,mostly-true
In our nation’s capital killings have risen by 50 percent.,https://www.politifact.com/factchecks/2017/jan/23/donald-trump/white-house-website-says-dc-homicides-climbed-50-p/,1/23/2017 0:00,Donald Trump,barely-true
The White House removed its climate change web page. And the healthcare civil rights and LGBT sections.,https://www.politifact.com/factchecks/2017/jan/23/george-takei/george-takei-says-white-house-removed-pages-about-/,1/23/2017 0:00,George Takei,mostly-true
The media ... sort of made it sound like I had a feud with the intelligence community.,https://www.politifact.com/factchecks/2017/jan/22/donald-trump/trump-wrongly-blames-press-feud-intel-community/,1/22/2017 0:00,Donald Trump,FALSE
Pads and tampons (are) still taxed when Viagra and Rogaine are not.,https://www.politifact.com/factchecks/2017/jan/22/ashley-judd/are-pads-and-tampons-taxed-viagra-and-rogaine-not/,1/22/2017 0:00,Ashley Judd,half-true
That was the largest audience to witness an inauguration period.,https://www.politifact.com/factchecks/2017/jan/22/sean-spicer/trump-had-biggest-inaugural-crowd-ever-metrics-don/,1/21/2017 0:00,Sean Spicer,pants-fire
The exodus of citizens from New York State has been growing.,https://www.politifact.com/factchecks/2017/jan/20/edward-cox/new-york-losing-more-people-other-states-its-gaini/,1/20/2017 0:00,Edward Cox,TRUE
Our Navy has shrunk from more than 500 ships in 1991 to 275 in 2016.,https://www.politifact.com/factchecks/2017/jan/20/donald-trump/trump-says-navy-has-shrunk-dramatically-1991/,1/20/2017 0:00,Donald Trump,mostly-true
We've made other countries rich while the wealth ... of our country has dissipated over the horizon.,https://www.politifact.com/factchecks/2017/jan/20/donald-trump/trump-wrongly-says-us-has-made-others-rich-while-o/,1/20/2017 0:00,Donald Trump,barely-true
"California has ""the highest poverty rate in the nation"" when considering the U.S. Census Bureau’s Supplemental Poverty Measure.",https://www.politifact.com/factchecks/2017/jan/20/chad-mayes/true-california-has-nations-highest-poverty-rate-w/,1/20/2017 0:00,Chad Mayes,TRUE
"Wisconsin’s middle class is the ""most diminished"" in the United States.",https://www.politifact.com/factchecks/2017/jan/20/peter-barca/citing-old-data-wisconsin-lawmaker-says-states-mid/,1/20/2017 0:00,Peter Barca,FALSE
